Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,MR,MRR,Hits@1,Hits@3,Hits@10
19,/award/award_winning_work/awards_won./award/award_honor/award_winner,329,314,1-1,1277.4392097264438,0.28898699450275456,0.20972644376899696,0.331306990881459,0.44072948328267475
20,/film/film/release_date_s./film/film_regional_release_date/film_release_region,1454,367,M-1,489.31361760660246,0.05580051007592202,0.019601100412654747,0.042297111416781295,0.11898211829436038
21,/film/film/language,264,361,M-1,533.4659090909091,0.31161984530362213,0.2556818181818182,0.3333333333333333,0.42613636363636365
22,/music/artist/genre,659,323,M-1,1052.0842185128984,0.09539533276478329,0.054628224582701064,0.09711684370257967,0.17147192716236723
23,/location/location/containedby,608,376,M-1,1260.0361842105262,0.21290721391376696,0.15460526315789475,0.234375,0.3190789473684211
24,/people/person/ethnicity,242,396,M-1,1332.8429752066115,0.2389989805615638,0.18181818181818182,0.24793388429752067,0.34917355371900827
25,/education/educational_institution/students_graduates./education/education/degree,232,290,M-1,164.16163793103448,0.19522926725190262,0.09698275862068965,0.21120689655172414,0.4267241379310345
26,/award/award_category/nominees./award/award_nomination/award_nominee,1342,382,1-N,1893.1572280178837,0.06323209782471068,0.03539493293591654,0.06482861400894188,0.11438152011922503
27,/award/award_ceremony/awards_presented./award/award_honor/award,333,280,M-N,142.6966966966967,0.13926833098357147,0.04054054054054054,0.13063063063063063,0.35585585585585583
28,/location/location/contains,598,404,1-N,1264.5953177257525,0.20395920667361256,0.14214046822742474,0.23494983277591974,0.31187290969899667
29,/organization/organization/headquarters./location/mailing_address/country,19,190,M-1,45.44736842105263,0.5138127176385177,0.5,0.5,0.5526315789473685
30,/people/person/profession,1314,323,M-1,1570.1103500761035,0.12174570905200605,0.0669710806697108,0.1324200913242009,0.24315068493150685
31,/film/film_job/films_with_this_crew_job./film/film_crew_gig/film,714,293,1-N,413.8732492997199,0.14585872190673144,0.058823529411764705,0.15756302521008403,0.3704481792717087
32,/people/profession/people_with_this_profession,1278,415,1-N,1515.3039906103286,0.1265689688669124,0.07120500782472614,0.14006259780907668,0.25234741784037557
33,/film/film_costumer_designer/costume_design_for_film,16,196,1-N,4.46875,0.6462604403495789,0.53125,0.75,0.84375
34,/location/statistical_region/religions./location/religion_percentage/religion,66,368,M-N,114.03787878787878,0.24377117734966855,0.12121212121212122,0.24242424242424243,0.5303030303030303
35,/film/film_genre/films_in_this_genre,789,400,1-N,860.0576679340938,0.12076962160369138,0.062103929024081114,0.12484157160963244,0.24968314321926488
36,/tv/tv_genre/programs,99,371,M-N,48.08585858585859,0.27946306479097616,0.1414141414141414,0.3282828282828283,0.5707070707070707
37,/award/award_nominee/award_nominations./award/award_nomination/award,1364,349,M-1,1910.6737536656892,0.05933746494505762,0.03409090909090909,0.06121700879765396,0.09897360703812316
38,/music/genre/artists,615,297,1-N,1147.0479674796748,0.09235086208436548,0.04878048780487805,0.0959349593495935,0.18292682926829268
39,/influence/influence_node/influenced_by,192,412,M-N,936.1171875,0.2515370051066081,0.17447916666666666,0.2838541666666667,0.40625
40,/education/educational_institution/students_graduates./education/education/student,313,388,1-N,2083.8833865814695,0.17844247056272464,0.14376996805111822,0.19808306709265175,0.24440894568690097
41,/organization/organization_member/member_of./organization/organization_membership/organization,90,372,M-N,31.366666666666667,0.2953116946750217,0.16666666666666666,0.34444444444444444,0.5722222222222222
42,/people/person/place_of_birth,304,338,M-1,2233.5509868421054,0.21065210041246915,0.17269736842105263,0.22861842105263158,0.28125
43,/common/topic/webpage./common/webpage/category,664,275,M-1,4020.3727409638554,0.15409743067729903,0.11295180722891567,0.17846385542168675,0.21686746987951808
44,/media_common/netflix_title/netflix_genres,283,379,M-1,642.547703180212,0.2159409405064667,0.14840989399293286,0.23674911660777384,0.3568904593639576
45,/sports/sports_position/players./american_football/football_historical_roster_position/team,60,393,M-N,15.225,0.1863564650217692,0.041666666666666664,0.19166666666666668,0.575
46,/film/film/other_crew./film/film_crew_gig/film_crew_role,684,377,M-1,467.32894736842104,0.1533956918102956,0.06871345029239766,0.1564327485380117,0.3793859649122807
47,/award/award_ceremony/awards_presented./award/award_honor/award_winner,280,318,1-N,1572.4857142857143,0.15248982565743582,0.10178571428571428,0.16964285714285715,0.26071428571428573
48,/film/film/country,277,303,M-1,536.7924187725632,0.3157910508799639,0.24729241877256317,0.3555956678700361,0.4223826714801444
49,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,236,347,M-N,37.938559322033896,0.13397708989806095,0.03389830508474576,0.13347457627118645,0.3411016949152542
50,/award/award_winning_work/awards_won./award/award_honor/award,368,291,M-1,532.0842391304348,0.1428233747896941,0.08559782608695653,0.14945652173913043,0.24320652173913043
51,/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,7,63,M-N,1.9285714285714286,0.6369047846112933,0.35714285714285715,0.9285714285714286,1.0
52,/film/film/genre,807,288,M-1,754.096654275093,0.10022392414759526,0.045229244114002476,0.1090458488228005,0.20693928128872366
53,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,633,364,1-1,1819.1698262243285,0.1835784912109375,0.1287519747235387,0.20774091627172195,0.28515007898894157
54,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,226,351,1-N,363.5929203539823,0.24831176015128076,0.17920353982300885,0.25,0.3938053097345133
55,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,29,325,M-1,99.46551724137932,0.5065167525718952,0.5,0.5,0.5
56,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,138,385,M-1,410.15942028985506,0.4895959384199502,0.48188405797101447,0.4927536231884058,0.4963768115942029
57,/location/administrative_division/second_level_division_of,45,287,M-1,78.53333333333333,0.5392638312445747,0.5111111111111111,0.5555555555555556,0.5777777777777777
58,/government/legislative_session/members./government/government_position_held/district_represented,122,382,M-N,17.35655737704918,0.17442418708175908,0.07377049180327869,0.15163934426229508,0.4180327868852459
59,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,64,370,M-N,17.6171875,0.18382640182971954,0.046875,0.21875,0.5390625
60,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,85,316,1-N,73.97058823529412,0.3966178445255055,0.27647058823529413,0.4764705882352941,0.5882352941176471
61,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,657,297,1-1,1868.6826484018266,0.14750744545296446,0.09817351598173515,0.167427701674277,0.24277016742770166
62,/people/deceased_person/place_of_death,83,303,M-1,1460.9638554216867,0.35917893375258847,0.30120481927710846,0.39156626506024095,0.4457831325301205
63,/music/group_member/instruments_played,182,398,M-1,159.48076923076923,0.2025808816427713,0.09615384615384616,0.24175824175824176,0.41208791208791207
64,/film/production_company/films,144,289,1-N,243.06597222222223,0.2776249514685737,0.1909722222222222,0.3020833333333333,0.46875
65,/sports/pro_athlete/teams./sports/sports_team_roster/team,78,319,1-N,5.628205128205129,0.5098236768673627,0.3076923076923077,0.6282051282051282,0.9487179487179487
66,/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,3,34,1-1,2.1666666666666665,0.7738095124562582,0.6666666666666666,0.8333333333333334,1.0
67,/music/artist/track_contributions./music/track_contribution/role,190,309,M-N,173.85263157894738,0.16152685065018504,0.07894736842105263,0.17105263157894737,0.34210526315789475
68,/organization/organization/acquired_by./business/acquisition/acquiring_company,2,27,M-1,1.5,0.75,0.5,1.0,1.0
69,/music/instrument/instrumentalists,220,321,1-N,277.5659090909091,0.2158638520674272,0.1318181818181818,0.2340909090909091,0.37727272727272726
70,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,58,309,M-N,6.068965517241379,0.3501999953697468,0.12931034482758622,0.4827586206896552,0.8879310344827587
71,/people/person/education./education/education/institution,294,335,M-1,2498.25,0.1744237757053505,0.14285714285714285,0.1921768707482993,0.23129251700680273
72,/award/award_category/winners./award/award_honor/honored_for,371,320,1-N,587.8059299191375,0.11920861092539167,0.06334231805929919,0.12398921832884097,0.22911051212938005
73,/people/person/gender,437,372,M-1,1474.3810068649886,0.36182150415206665,0.2940503432494279,0.42219679633867274,0.4496567505720824
74,/business/job_title/people_with_this_title./business/employment_tenure/company,79,365,M-N,66.34810126582279,0.33449950399278083,0.2088607594936709,0.3987341772151899,0.5822784810126582
75,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,171,341,1-1,905.5760233918129,0.28894020660578856,0.2134502923976608,0.3391812865497076,0.41812865497076024
76,/fictional_universe/fictional_character/occupation,1,11,1-1,1.0,1.0,1.0,1.0,1.0
77,/education/field_of_study/students_majoring./education/education/institution,268,290,1-N,247.05597014925374,0.15645553816610308,0.08582089552238806,0.16044776119402984,0.2947761194029851
78,/business/business_operation/industry,27,326,M-1,295.05555555555554,0.498535085607458,0.35185185185185186,0.5740740740740741,0.7592592592592593
79,/award/award_category/winners./award/award_honor/award_winner,584,304,1-N,2051.5,0.10029039644215205,0.06678082191780822,0.1113013698630137,0.1601027397260274
80,/award/award_winner/awards_won./award/award_honor/ceremony,334,327,M-1,1442.5928143712574,0.13805612118658192,0.09281437125748503,0.14221556886227546,0.23652694610778444
81,/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,87,314,M-1,247.25862068965517,0.5032150443943068,0.5,0.5,0.5
82,/location/us_county/hud_county_place,30,292,1-N,2.05,0.8412118275960286,0.7833333333333333,0.8666666666666667,0.9833333333333333
83,/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,12,137,M-1,41.75,0.5184396902720133,0.5,0.5,0.5416666666666666
84,/people/person/nationality,463,300,M-1,1794.6976241900647,0.21851838278718952,0.17278617710583152,0.23650107991360692,0.3120950323974082
85,/sports/sports_team/roster./baseball/baseball_roster_position/position,26,181,M-N,8.846153846153847,0.30972025944636417,0.11538461538461539,0.38461538461538464,0.7692307692307693
86,/music/performance_role/regular_performances./music/group_membership/member,106,338,M-N,42.283018867924525,0.35047250423791276,0.21226415094339623,0.41509433962264153,0.6132075471698113
87,/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area,3,16,M-1,11.833333333333334,0.6138888994852701,0.5,0.6666666666666666,0.8333333333333334
88,/people/cause_of_death/people,68,304,1-N,404.19117647058823,0.4026639601763557,0.33088235294117646,0.39705882352941174,0.5735294117647058
89,/tv/tv_program/languages,33,249,M-1,56.621212121212125,0.5351204149650804,0.4696969696969697,0.5909090909090909,0.6060606060606061
90,/user/alexander/philosophy/subject/philosophers,9,97,M-N,4.277777777777778,0.4812575976053874,0.2777777777777778,0.6111111111111112,0.8888888888888888
91,/common/annotation_category/annotations./common/webpage/topic,637,332,1-N,3846.7841444270016,0.18953103584996198,0.14913657770800628,0.2119309262166405,0.26138147566718994
92,/music/genre/parent_genre,80,299,M-N,91.54375,0.3858456611633301,0.24375,0.46875,0.65
93,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,18,148,1-1,1.3888888888888888,0.8541666666666666,0.75,0.9722222222222222,1.0
94,/influence/influence_node/influenced,218,340,M-N,933.0481651376147,0.22357636197991326,0.14678899082568808,0.25688073394495414,0.36009174311926606
95,/location/country/capital,10,138,1-1,1.05,0.975,0.95,1.0,1.0
96,/film/special_film_performance_type/film_performance_type./film/performance/film,15,122,1-N,8.233333333333333,0.5631462097167969,0.5,0.5333333333333333,0.6666666666666666
97,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,224,364,M-N,40.39732142857143,0.15161762918744767,0.06696428571428571,0.15178571428571427,0.3169642857142857
98,/film/writer/film,87,342,1-N,264.10919540229884,0.6126692760949848,0.5057471264367817,0.6954022988505747,0.7931034482758621
99,/soccer/football_team/current_roster./sports/sports_team_roster/player,56,340,M-N,3.5357142857142856,0.5140194552285331,0.32142857142857145,0.5892857142857143,0.9732142857142857
100,/film/film/starring./film/performance/character,7,63,M-1,4.714285714285714,0.6533730370657784,0.5714285714285714,0.6428571428571429,0.8571428571428571
101,/location/hud_county_place/place,48,280,1-1,1.0416666666666667,0.9861110846201578,0.9791666666666666,1.0,1.0
102,/location/country/administrative_divisions,44,367,1-N,10.147727272727273,0.6426811218261719,0.5909090909090909,0.6477272727272727,0.75
103,/organization/organization/leadership./organization/leadership/role,83,320,M-1,90.75301204819277,0.48213935760130366,0.43373493975903615,0.5120481927710844,0.5542168674698795
104,/music/performance_role/guest_performances./music/recording_contribution/performance_role,50,308,M-N,9.62,0.2824608039855957,0.1,0.34,0.73
105,/location/location/adjoin_s./location/adjoining_relationship/adjoins,228,370,1-1,444.67763157894734,0.19964514280620374,0.13157894736842105,0.2236842105263158,0.3157894736842105
106,/film/film_subject/films,64,419,1-N,518.84375,0.5676965117454529,0.4765625,0.609375,0.734375
107,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,62,338,M-1,324.6290322580645,0.5012874603271484,0.4838709677419355,0.5,0.5403225806451613
108,/government/form_of_government/countries,30,290,M-N,16.183333333333334,0.44582846959431965,0.35,0.5166666666666667,0.5833333333333334
109,/education/educational_institution/colors,83,356,M-1,93.48795180722891,0.3408064784773861,0.22289156626506024,0.39156626506024095,0.5662650602409639
110,/base/aareas/schema/administrative_area/administrative_parent,53,371,M-1,146.03773584905662,0.6381679031084169,0.5754716981132075,0.660377358490566,0.7641509433962265
111,/government/political_appointer/appointees./government/government_position_held/basic_title,5,43,M-1,4.9,0.6793478488922119,0.6,0.7,0.8
112,/organization/organization/sectors,4,24,1-1,1.0,1.0,1.0,1.0,1.0
113,/organization/role/leaders./organization/leadership/organization,71,299,1-N,85.16197183098592,0.45292475525761994,0.4084507042253521,0.4788732394366197,0.5070422535211268
114,/location/location/people_born_here,280,324,1-N,2272.1732142857145,0.19374655314854214,0.15,0.22142857142857142,0.275
115,/medicine/risk_factor/diseases,22,168,M-N,3.772727272727273,0.5302290916442871,0.2727272727272727,0.75,0.9318181818181818
116,/broadcast/tv_station_owner/tv_stations,1,4,1-N,1.0,1.0,1.0,1.0,1.0
117,/government/legislative_session/members./government/government_position_held/legislative_sessions,88,306,M-N,10.857954545454545,0.1923595125024969,0.0625,0.16477272727272727,0.5511363636363636
118,/olympics/olympic_games/sports,66,353,M-N,11.378787878787879,0.18172152837117514,0.03787878787878788,0.16666666666666666,0.5303030303030303
119,/people/person/places_lived./people/place_lived/location,400,376,M-1,2732.735,0.09759588241577148,0.06875,0.105,0.14625
120,/government/legislative_session/members./government/government_position_held/governmental_body,14,92,M-N,11.071428571428571,0.4381649153573172,0.25,0.6071428571428571,0.6428571428571429
121,/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,81,302,M-1,228.71604938271605,0.5021461204246238,0.5,0.5,0.5
122,/award/award_category/disciplines_or_subjects,28,208,M-N,7.535714285714286,0.44818925857543945,0.2857142857142857,0.5714285714285714,0.7321428571428571
123,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,75,404,M-N,16.933333333333334,0.41921607971191405,0.25333333333333335,0.52,0.78
124,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,149,282,M-N,23.899328859060404,0.18207891835462328,0.0738255033557047,0.18120805369127516,0.40268456375838924
125,/language/human_language/countries_spoken_in,37,320,M-N,8.635135135135135,0.4747997490135399,0.2972972972972973,0.6081081081081081,0.7972972972972973
126,/symbols/namesake/named_after,9,91,M-1,1.7777777777777777,0.7611111005147299,0.6111111111111112,0.8333333333333334,1.0
127,/organization/organization/phone_number./common/phone_number/category,3,66,M-1,12.5,0.5306023756663004,0.5,0.5,0.5
128,/award/award_winner/awards_won./award/award_honor/honored_for,351,346,1-1,1532.3447293447293,0.2882979520705351,0.21794871794871795,0.3262108262108262,0.4188034188034188
129,/people/ethnicity/people,201,298,1-N,1434.0497512437812,0.21944894363631062,0.16666666666666666,0.236318407960199,0.3208955223880597
130,/fictional_universe/character_occupation/characters_with_this_occupation,2,14,1-1,1.25,0.875,0.75,1.0,1.0
132,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,98,289,M-N,22.081632653061224,0.2662011555262974,0.1377551020408163,0.3010204081632653,0.5357142857142857
133,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,27,242,M-N,29.64814814814815,0.3329931894938151,0.18518518518518517,0.5,0.5185185185185185
134,/film/film/other_crew./film/film_crew_gig/crewmember,41,359,M-1,21.475609756097562,0.5552258840421351,0.43902439024390244,0.5975609756097561,0.7926829268292683
135,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,32,328,M-N,8.140625,0.2884198725223541,0.109375,0.328125,0.796875
136,/music/performance_role/track_performances./music/track_contribution/role,423,394,M-N,51.885342789598106,0.08447709320284796,0.024822695035460994,0.06855791962174941,0.19030732860520094
137,/education/school_category/schools_of_this_kind,77,408,1-N,208.67532467532467,0.4543981180562601,0.36363636363636365,0.525974025974026,0.5909090909090909
138,/sports/sports_team/roster./sports/sports_team_roster/position,392,390,M-1,245.80994897959184,0.24970949912557797,0.11224489795918367,0.34438775510204084,0.5025510204081632
140,/music/record_label/artist,245,426,1-N,429.8448979591837,0.1980054115762516,0.12448979591836734,0.22244897959183674,0.3306122448979592
141,/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,43,329,M-1,89.68604651162791,0.5076732635498047,0.5,0.5,0.5116279069767442
142,/base/popstra/celebrity/dated./base/popstra/dated/participant,172,290,1-1,1299.4244186046512,0.32057815374330034,0.25290697674418605,0.3430232558139535,0.44476744186046513
143,/base/locations/continents/countries_within,12,123,1-N,7.625,0.5902676184972128,0.5416666666666666,0.5416666666666666,0.7083333333333334
144,/business/employer/employees./business/employment_tenure/title,77,300,M-N,218.66233766233765,0.3476113901509867,0.24025974025974026,0.36363636363636365,0.6298701298701299
145,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,22,274,M-N,5.840909090909091,0.38053373856977984,0.1590909090909091,0.4772727272727273,0.8863636363636364
146,/music/musical_group/member./music/group_membership/role,129,359,M-N,45.83720930232558,0.2223262343295785,0.1124031007751938,0.25193798449612403,0.49224806201550386
147,/sports/sports_team/sport,46,378,M-1,58.42391304347826,0.5392483420993971,0.5217391304347826,0.532608695652174,0.5652173913043478
148,/film/producer/films_executive_produced,77,363,1-N,317.9220779220779,0.5315313463087206,0.43506493506493504,0.5909090909090909,0.7012987012987013
149,/education/educational_institution_campus/educational_institution,73,354,1-1,1.0,1.0,1.0,1.0,1.0
150,/sports/sports_team/league./sports/sports_league_participation/league,15,151,M-1,8.4,0.5711055119832357,0.5333333333333333,0.5333333333333333,0.6333333333333333
151,/american_football/football_team/current_roster./american_football/football_roster_position/position,65,383,M-N,17.253846153846155,0.18467603830190804,0.07692307692307693,0.14615384615384616,0.5307692307692308
152,/location/location/events,35,335,M-N,31.414285714285715,0.6562670026506696,0.5142857142857142,0.7571428571428571,0.9571428571428572
153,/people/person/religion,118,318,M-1,1174.8940677966102,0.25712574134438726,0.2033898305084746,0.2711864406779661,0.3686440677966102
154,/organization/organization/headquarters./location/mailing_address/citytown,80,386,M-1,1095.325,0.4324671268463135,0.39375,0.44375,0.50625
155,/film/music_contributor/film,114,340,1-N,587.3026315789474,0.36229879814281796,0.29385964912280704,0.37719298245614036,0.4956140350877193
156,/music/performance_role/track_performances./music/track_contribution/contributor,206,367,M-N,272.54368932038835,0.18893354841806356,0.10194174757281553,0.21359223300970873,0.3422330097087379
157,/film/film/produced_by,137,350,M-1,399.536496350365,0.45815808929666113,0.354014598540146,0.5328467153284672,0.6423357664233577
160,/film/film_location/featured_in_films,98,333,1-N,408.03061224489795,0.318163268420161,0.2193877551020408,0.39285714285714285,0.4744897959183674
161,/organization/organization/founders,19,139,1-1,1.9210526315789473,0.7937134692543432,0.6842105263157895,0.8947368421052632,1.0
162,/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,12,77,1-N,12.791666666666666,0.5902245044708252,0.5416666666666666,0.625,0.625
164,/award/award_winner/awards_won./award/award_honor/award,646,302,M-1,1810.825851393189,0.08538834303156141,0.05495356037151703,0.09210526315789473,0.13390092879256965
165,/music/artist/label,242,392,M-1,830.7603305785124,0.17030435357212034,0.10537190082644628,0.20041322314049587,0.2665289256198347
166,/medicine/notable_person_with_medical_condition/condition,14,120,M-1,4.857142857142857,0.7049158641270229,0.6428571428571429,0.75,0.8214285714285714
167,/film/producer/film,160,339,1-N,379.371875,0.47357935905456544,0.3625,0.55,0.6625
168,/people/person/spouse_s./people/marriage/type_of_union,317,321,M-1,1548.1230283911673,0.3823482862406349,0.3391167192429022,0.4195583596214511,0.444794952681388
169,/film/film/production_companies,184,383,M-1,353.2391304347826,0.3098192007645317,0.21467391304347827,0.35054347826086957,0.4782608695652174
170,/location/country/second_level_divisions,48,293,1-N,76.07291666666667,0.5293696721394857,0.5,0.53125,0.6041666666666666
171,/sports/sports_team/roster./soccer/football_roster_position/position,237,312,M-1,206.0548523206751,0.26282700808239384,0.12447257383966245,0.3691983122362869,0.5
172,/film/film/directed_by,88,422,M-1,72.67613636363636,0.6882875182411887,0.5738636363636364,0.7556818181818182,0.8920454545454546
173,/sports/pro_athlete/teams./soccer/football_roster_position/team,66,279,1-N,3.659090909090909,0.4653472900390625,0.25,0.5757575757575758,0.9696969696969697
174,/food/ingredient/compatible_with_dietary_restrictions,2,42,M-N,4.5,0.32777780294418335,0.0,0.5,1.0
175,/language/human_language/main_country,10,61,1-1,3.05,0.7163888931274414,0.6,0.75,0.95
176,/sports/sports_team/location,25,310,1-1,519.56,0.8218109893798828,0.74,0.9,0.92
177,/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,46,342,M-1,115.71739130434783,0.5061394650003185,0.5,0.5,0.5108695652173914
178,/base/culturalevent/event/entity_involved,34,285,M-N,3.8676470588235294,0.5788225847132066,0.39705882352941174,0.6911764705882353,0.9411764705882353
179,/film/film_festival_event/films,34,249,1-N,13.455882352941176,0.5496867123772117,0.47058823529411764,0.5441176470588235,0.7058823529411765
180,/base/newsevents/news_reported_event/news_report_s./base/newsevents/news_report/news_reporting_organisation,1,9,1-1,1.0,1.0,1.0,1.0,1.0
181,/education/educational_degree/people_with_this_degree./education/education/institution,253,335,1-N,136.8320158102767,0.18531042408095047,0.09288537549407115,0.19367588932806323,0.424901185770751
182,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,33,279,M-1,21.242424242424242,0.46264764034386835,0.3787878787878788,0.5151515151515151,0.5606060606060606
183,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,12,122,M-1,29.416666666666668,0.5338497559229533,0.5,0.5416666666666666,0.5833333333333334
184,/film/film/distributors./film/film_film_distributor_relationship/distributor,243,401,M-1,407.68930041152265,0.23674705097214185,0.16255144032921812,0.257201646090535,0.38065843621399176
185,/sports/sport/teams,35,379,1-N,44.614285714285714,0.5361061641148158,0.5142857142857142,0.5428571428571428,0.5428571428571428
186,/music/performance_role/regular_performances./music/group_membership/group,139,347,M-N,44.34532374100719,0.2329119126573741,0.10431654676258993,0.2949640287769784,0.5
187,/organization/organization/phone_number./common/phone_number/service_location,10,89,M-1,19.95,0.5240877628326416,0.4,0.65,0.65
188,/sports/sports_position/players./ice_hockey/hockey_roster_position/team,11,126,M-N,13.363636363636363,0.2779527794231068,0.09090909090909091,0.45454545454545453,0.5909090909090909
189,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,21,207,M-N,5.166666666666667,0.4244833900814965,0.23809523809523808,0.47619047619047616,0.8809523809523809
190,/sports/sports_team_location/teams,30,316,1-1,426.1,0.8940502166748047,0.8333333333333334,0.95,0.9666666666666667
191,/sports/sports_team/colors,84,350,M-1,237.38095238095238,0.305081049601237,0.19642857142857142,0.35714285714285715,0.5178571428571429
192,/people/deceased_person/cause_of_death,78,392,M-1,362.04487179487177,0.42206236032339245,0.34615384615384615,0.4358974358974359,0.5705128205128205
193,/sports/sports_position/players./basketball/basketball_roster_position/team,23,162,M-N,10.108695652173912,0.30071084395698877,0.13043478260869565,0.3695652173913043,0.6521739130434783
194,/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company,3,20,M-1,1.0,1.0,1.0,1.0,1.0
195,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,61,387,M-N,8.204918032786885,0.28713557759269337,0.09016393442622951,0.39344262295081966,0.7049180327868853
196,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,71,395,M-N,245.92253521126761,0.48661025141326475,0.30985915492957744,0.5704225352112676,0.9084507042253521
197,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,20,235,M-N,9.75,0.18358489274978637,0.025,0.1,0.65
198,/user/alexander/philosophy/philosopher/interests,7,96,M-N,4.0,0.4965728691646031,0.2857142857142857,0.6428571428571429,0.8571428571428571
